id,tick,wealth,profit,risk,utility
43,0,0,3704.4036377300245,0.06834774031421575,0
89,0,0,2202.270410347144,0.07180447320628949,0
19,0,0,1146.1850144780701,0.0778561542841208,0
54,0,0,7731.95433095056,0.05335665661552541,0
76,0,0,3396.378427124303,0.047709435334834537,0
32,0,0,4041.921133541004,0.08109558087559145,0
55,0,0,5239.464399924163,0.03135960466381415,0
80,0,0,1763.3308822018994,0.020265579743457295,0
46,0,0,3223.47284621699,0.04089415539378806,0
48,0,0,8964.266804299677,0.013206542645398276,0
53,0,0,2658.9422299034786,0.06801249730585036,0
87,0,0,7547.369499279734,0.09380084927844129,0
69,0,0,2808.5228045136128,0.03695842113076699,0
44,0,0,9499.272209563274,0.07451030727697043,0
45,0,0,2998.060692705112,0.09636706847730254,0
41,0,0,3819.407534099154,0.06267709842562598,0
75,0,0,5148.023465109501,0.08627890173053458,0
16,0,0,5840.577752453294,0.09821993702921542,0
71,0,0,4910.1109091172275,0.08808553274010211,0
1,0,0,5303.34896504813,0.017077367510872066,0
24,0,0,6577.251833392737,0.0480236232263032,0
67,0,0,1178.8197534685332,0.011716629245736168,0
47,0,0,6642.009626605368,0.056536322333794756,0
58,0,0,2811.5757138475337,0.0711835788577451,0
27,0,0,9261.774709953996,0.060885846794514774,0
77,0,0,5940.396966280328,0.014562925491241885,0
14,0,0,5596.621407051181,0.034806759511932926,0
35,0,0,4764.436541129302,0.08503108408898687,0
28,0,0,4894.4975221577615,0.014781167315036493,0
31,1,0,9785.74257500843,0.04451562122740482,38965.634016893746
49,1,9048.808836274455,9048.808836274455,0.02429969262053143,48009.24462936466
17,1,8696.84242372815,8696.84242372815,0.013954234137900472,48640.52058092513
93,1,6537.864854580826,6537.864854580826,0.03567195228053453,32712.307641991883
16,1,8196.600166971344,8196.600166971344,0.03996756175735509,40106.4792057232
32,1,8614.619011085344,8614.619011085344,0.07067530627865896,35828.177055323555
10,1,7383.5797817907705,7383.5797817907705,0.010878254233851567,41943.72253685766
90,1,8415.075302531219,8415.075302531219,0.04628518519923675,39838.401263358464
76,1,5303.34896504813,5303.34896504813,0.017077367510872066,29194.304335577137
80,1,8963.766933105857,8963.766933105857,0.03757710350668752,44409.05573619104
50,1,7725.722962524826,7725.722962524826,0.05268181371648146,35364.681829519075
87,1,6957.943642725123,6957.943642725123,0.012116084427884238,39279.11818624208
97,1,9606.504638219949,9606.504638219949,0.015161537518889597,53400.04886483251
77,1,7457.94866076698,7457.94866076698,0.0520943257456204,34244.927793974406
84,1,0,9079.996354919434,0.06613251892325304,32246.45237873952
12,1,7249.643783440906,7249.643783440906,0.07013071509456356,30239.69667511406
15,1,8272.061903179321,8272.061903179321,0.054220203963121265,37559.10090803101
51,1,8608.115595054189,8608.115595054189,0.07284480321786918,35385.18946150932
26,1,8342.80417378612,8342.80417378612,0.043785620186880654,40016.5508160248
63,1,9404.989646918431,9404.989646918431,0.05493950352554765,42540.99293268826
41,1,7746.793692252159,7746.793692252159,0.02728851001176468,40475.61630767828
30,1,6617.576337117474,6617.576337117474,0.022075379577832017,35512.16181570682
11,1,7546.393712141092,7546.393712141092,0.0326285309197573,38358.09959077657
81,1,8682.041942286938,8682.041942286938,0.02085694184194681,46881.75663792896
62,1,7059.842855720412,7059.842855720412,0.039031255755601464,34713.03581779117
86,1,8195.595770541884,8195.595770541884,0.018404688640776105,44811.98237674829
94,1,8623.499537193551,8623.499537193551,0.036992384725586754,42853.21423546989
88,1,9626.616223735738,9626.616223735738,0.030904555146927595,49369.37962913207
92,1,0,6955.76978245221,0.06248304780089505,25188.995618713074
0,1,7563.734017995731,7563.734017995731,0.03795507450795057,37399.36810355146
39,1,9840.98744431699,9840.98744431699,0.0709019613423624,40878.753491441115
91,1,7084.95687923584,7084.95687923584,0.0241460908712306,37619.45440342938
82,1,8165.522960411178,8165.522960411178,0.02643706329813985,42850.452752147066
29,1,7855.426108002331,7855.426108002331,0.08688855048079865,29918.50857767453
20,1,9589.41481736652,9589.41481736652,0.051734577953469245,44115.6750192273
9,1,9861.861586696761,9861.861586696761,0.07381170694575803,40327.99117867722
78,1,9833.905404497995,9833.905404497995,0.07051452160762378,40934.57842258001
2,1,9125.3619705194,9125.3619705194,0.06065328174373889,40043.40161966361
56,1,8099.198149299253,8099.198149299253,0.043112868513658635,38984.93775092194
46,1,4888.895917463724,4888.895917463724,0.013068382102389805,27466.122601009443
25,1,7731.95433095056,7731.95433095056,0.05335665661552541,35267.31991575929
72,1,7590.628556577306,7590.628556577306,0.017466719113466405,41702.81198825169
1,1,8291.282271328673,8291.282271328673,0.07532471052954887,33629.407108287814
59,1,8609.550874818538,8609.550874818538,0.06310223337452524,37290.0328083114
55,1,7165.496774901635,7165.496774901635,0.05006832999218519,33255.186677828584
48,1,8964.266804299677,8964.266804299677,0.013206542645398276,50326.569893419415
18,1,9030.885342322923,9030.885342322923,0.05984031550454759,39800.60731286476
75,1,8355.141765606066,8355.141765606066,0.02313415851275842,44594.335001344334
14,1,9261.774709953996,9261.774709953996,0.060885846794514774,40591.714182164076
22,1,8528.450572796526,8528.450572796526,0.0573355539249198,38089.653681954136
37,1,5546.851309613607,5546.851309613607,0.010795373312890752,31523.067318748384
68,1,9706.129309695692,9706.129309695692,0.03456172586730175,48844.97413002055
3,1,9124.088223214614,9124.088223214614,0.020796429329468312,49283.96819384633
43,1,6851.965985131292,6851.965985131292,0.06145980205718058,29938.55536061653
42,1,9091.459683014109,9091.459683014109,0.06183516685904354,39644.2873239276
44,1,8648.981726525351,8648.981726525351,0.03703139221114279,42971.14025206889
34,1,9220.223997905437,9220.223997905437,0.054722345570181734,41753.19181885484
6,1,8940.792127790748,8940.792127790748,0.033516776503715144,45237.52615143113
27,1,9544.21192729159,9544.21192729159,0.060120913972917904,42000.18989899262
40,1,6181.91509751791,6181.91509751791,0.012147693424085018,34892.684031282326
21,1,0,9391.085342765731,0.04898811920600253,36527.126126084964
95,1,7953.88118985017,7953.88118985017,0.03472055794250864,39994.07296421128
99,1,8407.613423289287,8407.613423289287,0.06491333953359375,36064.780492949794
60,1,0,9857.788057728463,0.07591080197653159,33213.82929609974
53,1,9825.838929537025,9825.838929537025,0.06946227890379132,41133.039715420484
70,1,8264.758271638504,8264.758271638504,0.06291395915491652,35832.635253834786
89,1,8507.824769778612,8507.824769778612,0.03875561297282856,41892.75009944152
74,1,7698.287250674687,7698.287250674687,0.034440649311941636,38765.03965463032
65,1,0,7800.899610154976,0.04517847850019111,30954.635194305556
96,1,9786.055285134547,9786.055285134547,0.030230316723815785,50361.87968764685
38,1,9629.255152641468,9629.255152641468,0.03371575572603095,48670.79454596133
71,1,8880.343429298107,8880.343429298107,0.02516707862073815,46906.38341744817
66,1,9854.215108821887,9854.215108821887,0.010691530537513611,56031.45808822572
73,1,9406.326937675247,9406.326937675247,0.0713147656933416,38986.47972705619
19,1,7359.942894631179,7359.942894631179,0.09267953747376587,27153.71294621159
13,1,7710.370072694884,7710.370072694884,0.03841129255974404,38034.10893981306
35,1,9192.468996167316,9192.468996167316,0.05215163639029695,42196.62801905645
69,1,9735.381040934106,9735.381040934106,0.012798539466059649,54768.79058357112
23,1,9099.179187784735,9099.179187784735,0.0672579674971158,38544.392740886426
52,1,0,9870.598578275007,0.06254886683731053,35731.94743171356
67,1,6746.832037277787,6746.832037277787,0.0715758254042147,27924.36782731733
7,1,6879.894283250376,6879.894283250376,0.02045979180148475,37225.82689059922
24,1,9499.272209563274,9499.272209563274,0.07451030727697043,38698.97969881673
28,1,9749.699639622637,9749.699639622637,0.02673919385589074,51084.442590525534
58,1,9005.440403006367,9005.440403006367,0.045673349170804164,42770.21841247972
98,1,9802.80874943668,9802.80874943668,0.06607862372135363,41788.17068769044
54,1,9284.376528142622,9284.376528142622,0.021569024884962505,49952.23918807524
33,1,8840.307231299485,8840.307231299485,0.0432285265294088,42526.505748875294
45,1,6610.92027331961,6610.92027331961,0.01849032698517688,36131.508197710406
36,1,0,9594.829355958758,0.026697274536408334,41903.17754431002
47,1,6844.6055982306525,6844.6055982306525,0.013081247621710057,38450.915426625026
57,1,9131.88788075603,9131.88788075603,0.026633130478433804,47873.43847364593
64,1,9243.939511157849,9243.939511157849,0.05440405204212649,41931.1098760962
4,1,6972.695042663602,6972.695042663602,0.032564634404811395,35453.71251942939
61,1,6690.617129386556,6690.617129386556,0.020553584599059423,36184.35488158758
79,1,7611.008587754109,7611.008587754109,0.02448827455398124,40341.86129169726
85,1,9283.641884041537,9283.641884041537,0.06352679895324288,40118.6581063504
8,1,8261.8277378751,8261.8277378751,0.04909580386332579,38539.95517274073
5,1,9632.855254439437,9632.855254439437,0.013907819871600446,53888.22252468849
83,1,0,8531.994393812021,0.05192125398129621,32677.03318911013
78,2,19667.81080899599,9833.905404497995,0.07051452160762378,47757.008159676676
2,2,18250.7239410388,9125.3619705194,0.06065328174373889,46717.30188960754
46,2,0,8638.024621832406,0.09874629048952528,25681.463452628268
14,2,18523.54941990799,9261.774709953996,0.060885846794514774,47356.99987919142
34,2,18440.447995810875,9220.223997905437,0.054722345570181734,48712.057121997306
22,2,17056.901145593052,8528.450572796526,0.0573355539249198,44437.929295613154
26,2,16685.60834757224,8342.80417378612,0.043785620186880654,46685.97595202894
43,2,13703.931970262583,6851.965985131292,0.06145980205718058,34928.314587385954
88,2,19253.232447471477,9626.616223735738,0.030904555146927595,57597.60956732076
32,2,15247.595066873411,6632.976055788066,0.022450249549375804,43216.703322679714
61,2,13381.234258773113,6690.617129386556,0.020553584599059423,42215.080695185505
62,2,13162.173002501884,6102.330146781471,0.010970205783308543,41330.25557992231
49,2,18097.61767254891,9048.808836274455,0.02429969262053143,56010.78540092543
75,2,16710.28353121213,8355.141765606066,0.02313415851275842,52026.72416823506
81,2,17364.083884573876,8682.041942286938,0.02085694184194681,54695.38274425045
80,2,17927.533866211714,8963.766933105857,0.03757710350668752,51810.565025556214
27,2,19088.42385458318,9544.21192729159,0.060120913972917904,49000.22154882473
17,2,17393.6848474563,8696.84242372815,0.013954234137900472,56747.27401107932
96,2,19572.110570269095,9786.055285134547,0.030230316723815785,58755.52630225466
95,2,15907.76237970034,7953.88118985017,0.03472055794250864,46659.751791579816
11,2,15092.787424282184,7546.393712141092,0.0326285309197573,44751.11618923933
97,2,19213.009276439898,9606.504638219949,0.015161537518889597,62300.05700897126
60,2,9857.788057728463,9857.788057728463,0.07591080197653159,39856.595155319694
13,2,15420.740145389767,7710.370072694884,0.03841129255974404,44373.127096448574
89,2,17015.649539557224,8507.824769778612,0.03875561297282856,48874.8751160151
18,2,18061.770684645846,9030.885342322923,0.05984031550454759,46434.04186500889
92,2,6955.76978245221,6955.76978245221,0.06248304780089505,30226.79474245569
48,2,17928.533608599355,8964.266804299677,0.013206542645398276,58714.331542322645
45,2,13221.84054663922,6610.92027331961,0.01849032698517688,42153.426230662146
83,2,8531.994393812021,8531.994393812021,0.05192125398129621,39212.439826932154
56,2,16198.396298598505,8099.198149299253,0.043112868513658635,45482.4273760756
63,2,18809.979293836863,9404.989646918431,0.05493950352554765,49631.15842146964
86,2,16391.19154108377,8195.595770541884,0.018404688640776105,52280.64610620634
67,2,14961.638287527148,8214.806250249361,0.06157313382370727,40781.83177496034
10,2,14767.159563581541,7383.5797817907705,0.010878254233851567,48934.342959667265
16,2,16393.20033394269,8196.600166971344,0.03996756175735509,46790.89240667706
3,2,18248.17644642923,9124.088223214614,0.020796429329468312,57497.96289282073
28,2,19499.399279245274,9749.699639622637,0.02673919385589074,59598.51635561312
1,2,16565.40014011641,8274.117868787736,0.06591262829517595,41198.92956080198
54,2,18568.753056285244,9284.376528142622,0.021569024884962505,58277.61238608778
41,2,15493.587384504319,7746.793692252159,0.02728851001176468,47221.552358958
55,2,14330.99354980327,7165.496774901635,0.05006832999218519,38797.717790800016
70,2,15573.015890781135,7308.2576191426315,0.04116269359083892,42235.88103499314
73,2,18812.653875350494,9406.326937675247,0.0713147656933416,45484.22634823223
79,2,15222.017175508217,7611.008587754109,0.02448827455398124,47065.50484031347
84,2,9079.996354919434,9079.996354919434,0.06613251892325304,38695.74285448743
72,2,15181.257113154612,7590.628556577306,0.017466719113466405,48653.28065296031
77,2,14915.89732153396,7457.94866076698,0.0520943257456204,39952.4157596368
85,2,18567.283768083074,9283.641884041537,0.06352679895324288,46805.10112407546
44,2,17297.963453050703,8648.981726525351,0.03703139221114279,50132.99696074704
24,2,18998.54441912655,9499.272209563274,0.07451030727697043,45148.80964861952
29,2,0,8264.758271638504,0.06291395915491652,29860.52937819565
52,2,0,9870.598578275007,0.06254886683731053,35731.94743171356
57,2,18263.77576151206,9131.88788075603,0.026633130478433804,55852.344885920254
35,2,18384.93799233463,9192.468996167316,0.05215163639029695,49229.39935556587
9,2,19723.723173393522,9861.861586696761,0.07381170694575803,47049.32304179009
90,2,16830.150605062438,8415.075302531219,0.04628518519923675,46478.13480725155
98,2,19605.61749887336,9802.80874943668,0.06607862372135363,48752.86580230552
53,2,19651.67785907405,9825.838929537025,0.06946227890379132,47988.54633465723
39,2,19681.97488863398,9840.98744431699,0.0709019613423624,47691.87907334796
20,2,19178.82963473304,9589.41481736652,0.051734577953469245,51468.28752243186
0,2,15127.468035991462,7563.734017995731,0.03795507450795057,43632.596120810034
64,2,18487.879022315698,9243.939511157849,0.05440405204212649,48919.628188778894
15,2,16544.123806358642,8272.061903179321,0.054220203963121265,43818.951059369516
31,2,9785.74257500843,9785.74257500843,0.04451562122740482,46758.760820272495
65,2,0,7800.899610154976,0.04517847850019111,30954.635194305556
38,2,19258.510305282936,9629.255152641468,0.03371575572603095,56782.59363695489
5,2,19265.710508878874,9632.855254439437,0.013907819871600446,62869.59294546992
4,2,13945.390085327204,6972.695042663602,0.032564634404811395,41362.66460600095
87,2,13915.887285450246,6957.943642725123,0.012116084427884238,45825.63788394909
99,2,16815.226846578575,8407.613423289287,0.06491333953359375,42075.57724177476
94,2,17246.999074387102,8623.499537193551,0.036992384725586754,49995.4166080482
37,2,12084.716164194433,6537.864854580826,0.03567195228053453,37337.93365599886
12,2,14499.287566881812,7249.643783440906,0.07013071509456356,35279.646120966405
66,2,19708.430217643774,9854.215108821887,0.010691530537513611,65370.03443626334
42,2,18182.919366028218,9091.459683014109,0.06183516685904354,46251.6685445822
19,2,15843.199067490928,8483.25617285975,0.0731506862412754,39848.52651504158
25,2,15463.90866190112,7731.95433095056,0.05335665661552541,41145.20656838584
74,2,15396.574501349374,7698.287250674687,0.034440649311941636,45225.879597068706
7,2,13759.788566500752,6879.894283250376,0.02045979180148475,43430.13137236576
40,2,12363.83019503582,6181.91509751791,0.012147693424085018,40708.13136982939
47,2,13689.211196461305,6844.6055982306525,0.013081247621710057,44859.40133106254
36,2,9594.829355958758,9594.829355958758,0.026697274536408334,50283.81305317202
82,2,16331.045920822356,8165.522960411178,0.02643706329813985,49992.19487750491
71,2,17760.686858596215,8880.343429298107,0.02516707862073815,54724.11398702286
93,2,16364.014155418858,9826.149300838031,0.08256703888752512,42567.5108567564
91,2,14169.91375847168,7084.95687923584,0.0241460908712306,43889.36347066761
6,2,17881.584255581496,8940.792127790748,0.033516776503715144,52777.113843336316
33,2,17680.61446259897,8840.307231299485,0.0432285265294088,49614.25670702118
8,2,16523.6554757502,8261.8277378751,0.04909580386332579,44963.28103486419
21,2,9391.085342765731,9391.085342765731,0.04898811920600253,43832.551351301954
50,2,13907.234188194605,6181.511225669779,0.011168599661882548,42367.47810268341
58,2,18010.880806012734,9005.440403006367,0.045673349170804164,49898.58814789301
30,2,13235.152674234949,6617.576337117474,0.022075379577832017,41430.85545165796
76,2,11243.745931328458,5940.396966280328,0.014562925491241885,38049.864422776416
51,2,0,8608.115595054189,0.07284480321786918,29487.6578845911
68,2,19412.258619391385,9706.129309695692,0.03456172586730175,56985.803151690634
69,2,19470.76208186821,9735.381040934106,0.012798539466059649,63896.92234749965
59,2,17219.101749637077,8609.550874818538,0.06310223337452524,43505.038276363295
23,2,18198.35837556947,9099.179187784735,0.0672579674971158,44968.458197700835
27,3,28632.63578187477,9544.21192729159,0.060120913972917904,56000.253198656836
86,3,24586.787311625652,8195.595770541884,0.018404688640776105,59749.30983566438
83,3,17063.988787624043,8531.994393812021,0.05192125398129621,45747.84646475418
39,3,29522.96233295097,9840.98744431699,0.0709019613423624,54505.004655254816
76,3,17184.142897608785,5940.396966280328,0.014562925491241885,43570.12978314406
13,3,23131.11021808465,7710.370072694884,0.03841129255974404,50712.14525308408
58,3,27016.3212090191,9005.440403006367,0.045673349170804164,57026.9578833063
92,3,13911.53956490442,6955.76978245221,0.06248304780089505,35264.59386619831
57,3,27395.66364226809,9131.88788075603,0.026633130478433804,63831.25129819458
62,3,19264.503149283355,6102.330146781471,0.010970205783308543,47105.13039101617
25,3,23195.86299285168,7731.95433095056,0.05335665661552541,47023.09322101239
87,3,20873.830928175368,6957.943642725123,0.012116084427884238,52372.15758165611
35,3,27577.40698850195,9192.468996167316,0.05215163639029695,56262.17069207528
64,3,27731.818533473546,9243.939511157849,0.05440405204212649,55908.14650146159
20,3,28768.24445209956,9589.41481736652,0.051734577953469245,58820.90002563641
26,3,0,8342.80417378612,0.043785620186880654,33347.12568002067
10,3,22150.739345372313,7383.5797817907705,0.010878254233851567,55924.963382476875
73,3,28218.98081302574,9406.326937675247,0.0713147656933416,51981.97296940826
34,3,27660.671993716314,9220.223997905437,0.054722345570181734,55670.92242513978
46,3,7059.842855720412,7059.842855720412,0.039031255755601464,34713.03581779117
56,3,24297.594447897758,8099.198149299253,0.043112868513658635,51979.91700122926
63,3,28214.968940755294,9404.989646918431,0.05493950352554765,56721.32391025102
2,3,27376.0859115582,9125.3619705194,0.06065328174373889,53391.202159551474
60,3,19715.576115456926,9857.788057728463,0.07591080197653159,46499.36101453964
66,3,29562.64532646566,9854.215108821887,0.010691530537513611,74708.61078430095
65,3,7800.899610154976,7800.899610154976,0.04517847850019111,37145.56223316667
96,3,29358.16585540364,9786.055285134547,0.030230316723815785,67149.17291686246
94,3,25870.498611580653,8623.499537193551,0.036992384725586754,57137.61898062651
61,3,20071.85138815967,6690.617129386556,0.020553584599059423,48245.80650878344
95,3,23861.64356955051,7953.88118985017,0.03472055794250864,53325.43061894836
89,3,25523.474309335834,8507.824769778612,0.03875561297282856,55857.000132588684
54,3,27853.129584427865,9284.376528142622,0.021569024884962505,66602.98558410032
98,3,29408.42624831004,9802.80874943668,0.06607862372135363,55717.56091692059
97,3,28819.513914659845,9606.504638219949,0.015161537518889597,71200.06515311002
9,3,29585.584760090285,9861.861586696761,0.07381170694575803,53770.65490490296
69,3,29206.143122802318,9735.381040934106,0.012798539466059649,73025.05411142815
38,3,28887.765457924404,9629.255152641468,0.03371575572603095,64894.39272794845
30,3,19852.72901135242,6617.576337117474,0.022075379577832017,47349.54908760909
29,3,8264.758271638504,8264.758271638504,0.06291395915491652,35832.635253834786
19,3,23568.922030015754,7725.722962524826,0.05268181371648146,47451.78567083265
47,3,20533.816794691957,6844.6055982306525,0.013081247621710057,51267.887235500035
84,3,18159.99270983887,9079.996354919434,0.06613251892325304,45145.033330235325
43,3,22318.55098134793,8614.619011085344,0.07067530627865896,45327.27969222624
42,3,27274.379049042327,9091.459683014109,0.06183516685904354,52859.04976523681
36,3,19189.658711917516,9594.829355958758,0.026697274536408334,58664.44856203402
8,3,24785.483213625303,8261.8277378751,0.04909580386332579,51386.60689698764
93,3,26190.163456256887,9826.149300838031,0.08256703888752512,48953.89524584365
59,3,25828.652624455615,8609.550874818538,0.06310223337452524,49720.0437444152
48,3,0,8964.266804299677,0.013206542645398276,41938.80824451618
41,3,23240.38107675648,7746.793692252159,0.02728851001176468,53967.48841023771
88,3,28879.848671207215,9626.616223735738,0.030904555146927595,65825.83950550943
82,3,24496.568881233536,8165.522960411178,0.02643706329813985,57133.93700286275
78,3,29501.716213493986,9833.905404497995,0.07051452160762378,54579.43789677335
49,3,27146.426508823366,9048.808836274455,0.02429969262053143,64012.32617248621
44,3,25946.945179576054,8648.981726525351,0.03703139221114279,57294.85366942519
22,3,25585.35171838958,8528.450572796526,0.0573355539249198,50786.20490927217
91,3,21254.870637707518,7084.95687923584,0.0241460908712306,50159.27253790583
0,3,22691.202053987192,7563.734017995731,0.03795507450795057,49865.8241380686
33,3,26520.921693898454,8840.307231299485,0.0432285265294088,56702.00766516706
45,3,19832.76081995883,6610.92027331961,0.01849032698517688,48175.34426361388
32,3,21880.571122661477,6632.976055788066,0.022450249549375804,49137.80849860454
1,3,22915.479301183375,6350.079161066967,0.02801066012317443,47426.799079569755
21,3,18782.170685531462,9391.085342765731,0.04898811920600253,51137.97657651895
12,3,21748.931350322717,7249.643783440906,0.07013071509456356,40319.595566818745
71,3,26641.030287894322,8880.343429298107,0.02516707862073815,62541.84455659755
18,3,27092.65602696877,9030.885342322923,0.05984031550454759,53067.47641715302
50,3,20088.745413864384,6181.511225669779,0.011168599661882548,48211.42023975901
4,3,20918.085127990806,6972.695042663602,0.032564634404811395,47271.61669257251
6,3,26822.376383372244,8940.792127790748,0.033516776503715144,60316.701535241504
55,3,21496.490324704904,7165.496774901635,0.05006832999218519,44340.24890377144
52,3,9870.598578275007,9870.598578275007,0.06254886683731053,42878.33691805627
70,3,22881.273509923765,7308.2576191426315,0.04116269359083892,48158.83645727382
23,3,27297.537563354206,9099.179187784735,0.0672579674971158,51392.52365451524
17,3,26090.527271184452,8696.84242372815,0.013954234137900472,64854.027441233506
74,3,23094.861752024062,7698.287250674687,0.034440649311941636,51686.719539507096
67,3,23176.444537776508,8214.806250249361,0.06157313382370727,46760.43164391966
53,3,29477.516788611076,9825.838929537025,0.06946227890379132,54844.052953893966
80,3,26891.30079931757,8963.766933105857,0.03757710350668752,59212.07431492138
37,3,17631.56747380804,5546.851309613607,0.010795373312890752,42969.42069138532
16,3,24589.800500914032,8196.600166971344,0.03996756175735509,53475.30560763093
75,3,25065.425296818197,8355.141765606066,0.02313415851275842,59459.11333512578
3,3,27372.264669643842,9124.088223214614,0.020796429329468312,65711.95759179513
68,3,29118.387929087075,9706.129309695692,0.03456172586730175,65126.632173360726
81,3,26046.125826860814,8682.041942286938,0.02085694184194681,62509.00885057194
24,3,28497.816628689823,9499.272209563274,0.07451030727697043,51598.6395984223
77,3,22373.84598230094,7457.94866076698,0.0520943257456204,45659.903725299206
51,3,8608.115595054189,8608.115595054189,0.07284480321786918,35385.18946150932
72,3,22771.885669731917,7590.628556577306,0.017466719113466405,55603.74931766892
28,3,29249.09891886791,9749.699639622637,0.02673919385589074,68112.59012070071
90,3,25245.225907593656,8415.075302531219,0.04628518519923675,53117.86835114462
7,3,20639.68284975113,6879.894283250376,0.02045979180148475,49634.4358541323
31,3,19571.48515001686,9785.74257500843,0.04451562122740482,54551.88762365125
14,3,27785.324129861987,9261.774709953996,0.060885846794514774,54122.28557621877
40,3,18545.74529255373,6181.91509751791,0.012147693424085018,46523.57870837644
79,3,22833.025763262325,7611.008587754109,0.02448827455398124,53789.14838892968
85,3,27850.925652124613,9283.641884041537,0.06352679895324288,53491.544141800536
5,3,28898.56576331831,9632.855254439437,0.013907819871600446,71850.96336625134
99,3,0,8407.613423289287,0.06491333953359375,30053.983744124827
11,3,0,7546.393712141092,0.0326285309197573,31965.082992313804
15,3,24816.185709537964,8272.061903179321,0.054220203963121265,50078.80121070802
13,4,0,7710.370072694884,0.03841129255974404,31695.09078317755
80,4,35855.06773242343,8963.766933105857,0.03757710350668752,66613.58360428656
92,4,18800.435482368142,4888.895917463724,0.013068382102389805,40492.10562148261
20,4,38357.65926946608,9589.41481736652,0.051734577953469245,66173.51252884096
27,4,38176.84770916636,9544.21192729159,0.060120913972917904,63000.28484848893
51,4,16340.069926004748,7731.95433095056,0.05335665661552541,41811.27059041557
8,4,33047.3109515004,8261.8277378751,0.04909580386332579,57809.9327591111
83,4,25595.983181436066,8531.994393812021,0.05192125398129621,52283.25310257621
75,4,33420.56706242426,8355.141765606066,0.02313415851275842,66891.5025020165
33,4,35361.22892519794,8840.307231299485,0.0432285265294088,63789.75862331295
72,4,30362.514226309224,7590.628556577306,0.017466719113466405,62554.217982377544
37,4,23178.41878342165,5546.851309613607,0.010795373312890752,48223.265244510054
